player_id,player,team,position,nineties,completed_passes,attempted_passes,completion_pct
932f8e2b,Nkosinathi Sibisi,South Africa,DF,1.0,,,
be834ad7,Kwasi Sibo,Ghana,MF,2.8,,,
5c56986b,Niko Sigur,Canada,MF,1.4,,,
3eb22ec9,Bernardo Silva,Portugal,MF,1.1,,,
a9202def,Éderson Silva,Brazil,MF,0.2,,,
a6536561,Giuliano Simeone,Argentina,FW,2.1,,,
ffd8e8c5,Dominique Simon,Haiti,MF,0.6,,,
5dcf3e90,Unai Simón,Spain,GK,8.3,,,
4ba886c6,Sarpreet Singh,New Zealand,MF,2.3,,,
8b609c34,Wilfried Singo,Côte d'Ivoire,DF,1.9,,,
33bcd4b3,Sphephelo Sithole,South Africa,MF,2.5,,,
c2211709,Ellyes Skhiri,Tunisia,"MF,DF",2.8,,,
765b7bfc,Alexandr Sojka,Czechia,"MF,DF",1.6,,,
2d3417a1,Ramón Sosa,Paraguay,"FW,MF",0.1,,,
6613c819,Tomáš Souček,Czechia,MF,1.5,,,
0a6cb1b1,Harry Souttar,Australia,DF,4.3,,,
4c6facae,Djibril Sow,Switzerland,MF,2.8,,,
21166ff4,Çağlar Söyüncü,Türkiye,DF,0.1,,,
9bc9a519,Djed Spence,England,DF,4.5,,,
690d1049,Marko Stamenic,New Zealand,MF,3.0,,,
7ed08d5c,Josip Stanišić,Croatia,"DF,MF",4.0,,,
5cfec13d,Carl Starfelt,Sweden,DF,0.0,,,
18986367,Ross Stewart,Scotland,FW,0.0,,,
3b1ed320,Angelo Stiller,Germany,MF,0.5,,,
5eecec3d,John Stones,England,DF,3.7,,,
f553b2b3,Jørgen Strand Larsen,Norway,FW,1.2,,,
ff11bdec,Elliot Stroud,Sweden,MF,1.8,,,
eeba07f8,Luis Suárez,Colombia,FW,3.7,,,
1e1378e1,Luka Sučić,Croatia,"FW,MF",0.2,,,
23fb46ea,Petar Sučić,Croatia,"MF,FW",3.2,,,
580bcd18,Yukinari Sugawara,Japan,MF,1.6,,,
928bec06,Rebin Sulaka,Iraq,DF,0.5,,,
e9b893af,Pavel Šulc,Czechia,FW,2.1,,,
a62f8bf1,Kamaldeen Sulemana,Ghana,"MF,FW",1.4,,,
df04eb4b,Crysencio Summerville,Netherlands,FW,2.8,,,
e18098de,Ivan Šunjić,Bosnia–Herz,MF,2.2,,,
016e419b,Finn Surman,New Zealand,DF,3.0,,,
33a6a650,Josip Šutalo,Croatia,DF,4.0,,,
77428b1e,Junnosuke Suzuki,Japan,DF,0.5,,,
c25a7a2a,Yuito Suzuki,Japan,"FW,MF",0.1,,,
51e1f4f5,Zion Suzuki,Japan,GK,4.0,,,
92d83c27,Mattias Svanberg,Sweden,MF,0.2,,,
124c9382,Daniel Svensson,Sweden,DF,1.1,,,
e92cd3f7,Alexander Sørloth,Norway,FW,3.7,,,
f15f8b2b,Musa Al-Taamari,Jordan,FW,2.4,,,
723b19c7,Haris Tabaković,Bosnia–Herz,FW,0.2,,,
32257cce,Lee Tae-seok,Korea Republic,MF,1.3,,,
f0661424,Nicolás Tagliafico,Argentina,DF,5.3,,,
bd142efb,Jonathan Tah,Germany,DF,4.1,,,
eb3022c3,Benjamin Tahirovic,Bosnia–Herz,MF,2.6,,,
f3380f7e,Zaid Tahseen,Iraq,DF,1.7,,,
47ce793b,Chemsdine Talbi,Morocco,MF,2.0,,,
a4a44eb0,Montassar Talbi,Tunisia,DF,3.0,,,
6d78c320,Hassan Al Tambakti,Saudi Arabia,DF,2.4,,,
1d36d6b6,Ao Tanaka,Japan,MF,2.1,,,
828a9c47,Shogo Taniguchi,Japan,DF,2.6,,,
4c2a5d34,Mehdi Taremi,IR Iran,FW,2.9,,,
4f255115,Aurélien Tchouaméni,France,MF,4.0,,,
df8d6029,Arthur Theate,Belgium,DF,2.5,,,
dc45ac24,Igor Thiago,Brazil,FW,0.7,,,
ff5ea0bf,Malick Thiaw,Germany,"DF,MF",0.5,,,
95efdac2,Ryan Thomas,New Zealand,MF,0.9,,,
fb152f96,Brandon Thomas-Asante,Ghana,"FW,MF",0.6,,,
d1b49282,Morten Thorsby,Norway,MF,0.5,,,
76ff8d0d,Kristian Thorstvedt,Norway,MF,0.7,,,
6f8cd6d0,Marcus Thuram,France,"FW,MF",0.0,,,
56f7a928,Youri Tielemans,Belgium,MF,5.3,,,
fce2302c,Kieran Tierney,Scotland,MF,1.2,,,
6e44569a,Guus Til,Netherlands,"FW,MF",0.4,,,
a5420709,Malik Tillman,USA,MF,4.0,,,
803e7aca,Quinten Timber,Netherlands,MF,0.6,,,
b3af9be1,Takehiro Tomiyasu,Japan,DF,2.0,,,
e09f279b,Ivan Toney,England,FW,0.9,,,
74567feb,Mehdi Torabi,IR Iran,MF,0.3,,,
c0a8860f,Félix Torres Caicedo,Ecuador,DF,0.1,,,
9e1035f8,Ferran Torres,Spain,FW,3.2,,,
584fee1f,Sebastian Tounekti,Tunisia,FW,0.9,,,
93945a50,Bazoumana Touré,Côte d'Ivoire,MF,0.9,,,
8ac64b4e,Mo Touré,Australia,FW,1.8,,,
1ab3d134,Kai Trewin,Australia,"DF,MF",0.8,,,
3ae14ed1,Trézéguet,Egypt,MF,1.8,,,
77e39b04,Francisco Trincão,Portugal,"FW,MF",0.3,,,
38ceb24a,Leandro Trossard,Belgium,"MF,FW",5.6,,,
cddf767b,Auston Trusty,USA,DF,1.1,,,
2baec6ce,Axel Tuanzebe,Congo DR,DF,4.0,,,
4a51ba65,Matt Turner,USA,GK,1.0,,,
c0295327,Ayase Ueda,Japan,FW,3.6,,,
c9817014,Manuel Ugarte,Uruguay,MF,2.0,,,
dd549382,Deniz Undav,Germany,FW,1.7,,,
d248cd8f,Dayot Upamecano,France,DF,7.3,,,
71210bed,Jakhongir Urozov,Uzbekistan,DF,1.1,,,
56521adf,Oston Urunov,Uzbekistan,MF,0.7,,,
1d0b134a,Can Uzun,Türkiye,MF,0.4,,,
fb485406,Enner Valencia,Ecuador,FW,3.2,,,
531a4aa8,Yan Valery,Tunisia,DF,2.8,,,
0959c2a2,Federico Valverde,Uruguay,MF,2.6,,,
e06683ca,Virgil van Dijk,Netherlands,DF,4.3,,,
392a7aea,Hans Vanaken,Belgium,MF,3.5,,,
5c961282,Guillermo Varela,Uruguay,DF,3.0,,,
91c99fec,Hélio Varela,Cabo Verde,FW,1.2,,,
004e3d0f,Camilo Vargas,Colombia,GK,5.3,,,
9cc1fde4,Obed Vargas,Mexico,MF,0.7,,,
6ecbddf6,Ruben Vargas,Switzerland,MF,3.2,,,
f038585f,Nikola Vasilj,Bosnia–Herz,GK,4.0,,,
5eaed77a,Johan Vásquez,Mexico,DF,4.0,,,
f40f4c38,Alexis Vega,Mexico,"FW,MF",0.1,,,
fc8fcbd1,Renato Veiga,Portugal,DF,5.0,,,
b99b4cf5,Gustavo Velásquez,Paraguay,DF,2.7,,,
40cb6b33,Nishan Velupillay,Australia,MF,0.8,,,
8fe2a392,Micky van de Ven,Netherlands,"DF,MF",2.9,,,
cf134113,Bart Verbruggen,Netherlands,GK,4.3,,,
08eb3b58,Matías Viña,Uruguay,DF,0.5,,,
d30c7094,Federico Viñas,Uruguay,FW,2.1,,,
d5aac0e9,Denis Višinský,Czechia,FW,0.6,,,
9c146b36,Pedro Vite,Ecuador,MF,4.0,,,
3b029691,Vitinha,Portugal,MF,4.2,,,
aa8e289e,Nikola Vlašić,Croatia,MF,2.1,,,
72f87f25,Cristian Volpato,Australia,MF,1.8,,,
dc04ac24,Vozinha,Cabo Verde,GK,4.3,,,
90a63dda,Francis de Vries,New Zealand,DF,0.2,,,
fd6bdbce,Luka Vušković,Croatia,DF,0.7,,,
0d7b6576,Elye Wahi,Côte d'Ivoire,FW,1.2,,,
9e525177,Aaron Wan-Bissaka,Congo DR,DF,3.9,,,
cb64672e,Paul Wanner,Austria,MF,2.6,,,
d5f5955a,Tsuyoshi Watanabe,Japan,DF,1.0,,,
ddd5637f,Cecilio Waterman,Panama,FW,0.8,,,
aed3a70f,Ollie Watkins,England,"FW,MF",0.6,,,
8eec784d,Timothy Weah,USA,MF,0.8,,,
c4e87b8b,Wout Weghorst,Netherlands,FW,0.6,,,
ac5120d8,Jacob Widell Zetterström,Sweden,GK,2.0,,,
f68b64fc,Silvan Widmer,Switzerland,DF,1.9,,,
6a99e0b1,Iñaki Williams,Ghana,"MF,FW",1.4,,,
afdc14d7,Nico Williams,Spain,MF,1.3,,,
a66cc153,Ronwen Williams,South Africa,GK,4.0,,,
cb11b429,Patrick Wimmer,Austria,"FW,MF",0.2,,,
e7fcf289,Florian Wirtz,Germany,MF,4.0,,,
2500cef9,Yoane Wissa,Congo DR,FW,4.0,,,
5dfc6ad5,Axel Witsel,Belgium,"DF,MF",0.4,,,
7ca196eb,Nick Woltemade,Germany,"FW,MF",0.4,,,
4e9a0555,Chris Wood,New Zealand,FW,3.0,,,
91cd37b7,Haji Wright,USA,"FW,MF",0.0,,,
e61b8aee,Granit Xhaka,Switzerland,MF,6.7,,,
18d3b8df,Kevin Yakob,Iraq,MF,0.3,,,
82ec26c1,Lamine Yamal,Spain,"MF,FW",6.8,,,
6246aa55,Yannick,Cabo Verde,MF,0.4,,,
f5ccae19,Gessime Yassine,Morocco,MF,0.9,,,
8dfdc6c3,John Yeboah,Ecuador,MF,3.5,,,
1c215c70,Tete Yengi,Australia,FW,0.3,,,
d8cda243,Kenan Yıldız,Türkiye,MF,2.4,,,
d40ce7b0,Caleb Yirenkyi,Ghana,MF,2.9,,,
8e577e1d,Seol Young-woo,Korea Republic,MF,2.8,,,
b798826e,Manaf Younis,Iraq,DF,0.8,,,
fd069512,Aria Yousefi,IR Iran,MF,0.5,,,
943fd50a,Ali Yousif,Iraq,FW,0.4,,,
6c5af908,İsmail Yüksek,Türkiye,MF,1.5,,,
31caffaf,Utkir Yusupov,Uzbekistan,GK,1.0,,,
6b9960cf,Warren Zaïre-Emery,France,MF,1.2,,,
384d58d9,Denis Zakaria,Switzerland,DF,4.0,,,
bc647827,Jaroslav Zelený,Czechia,MF,1.4,,,
d717b80e,Alejandro Zendejas,USA,"FW,MF",0.2,,,
6be253bf,Besfort Zeneli,Sweden,MF,0.7,,,
c762b1a6,Ramiz Zerrouki,Algeria,MF,1.2,,,
c818c4d9,Luca Zidane,Algeria,GK,3.0,,,
68ff8437,Mostafa Ziko,Egypt,"FW,MF",4.1,,,
acf7e795,David Zima,Czechia,DF,0.1,,,
c6415ba9,Zizo,Egypt,MF,0.6,,,
3ee0dd59,Martín Zubimendi,Spain,MF,0.2,,,
c6f21aa8,Themba Zwane,South Africa,"FW,MF",0.3,,,
79300479,Martin Ødegaard,Norway,MF,5.2,,,
b35a7399,Leo Østigård,Norway,DF,1.6,,,
